TimeStamp1,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57
13-11-2020 15:57,15790.512,5.258007324,240.7506866,9.150072098,50.01473999,0.806670189,3.852246582,6.518162598,2.633957275,2.110371826,1.829306641,416.5476074,415.7753601,417.9057617,415.9616699,239.4211273,241.2913055,241.5396576,11.07470417,8.764600754,7.610909939,19750.818,2.601402283,2.162191629,3.577557087,5.376344204,4.477612019,10.22974014,11834.845,0,0,2.337291748,1.62485144,1.295864746,1.214412598,1.346672485,1.291161255,0,0,0,0,0,0,0.799486518,28083.83398,0.887368917,0.769936085,0.70839119,3.776726246,0,0,1500.442139,8,-0.806670189,-0.887368917,-0.769936085,-0.70839119
13-11-2020 16:03,15791.069,5.248571777,240.0726318,9.15025425,50.06433868,0.806376815,3.849337402,6.50883252,2.658462891,2.1087229,1.792277466,415.8009338,415.0988159,418.5664063,413.7376099,238.906662,241.174408,240.1368103,11.08907223,8.786092758,7.575597286,19751.508,2.052998066,2.357813358,3.304736376,5.55555582,0,10.22974014,11835.255,0,0,2.347855225,1.627292969,1.273423218,1.246996582,1.341130249,1.261210327,0,0,0,0,0,0,0.799486697,28084.80273,0.883162737,0.771695971,0.710505605,3.837982893,0,0,1501.930176,8,-0.806376815,-0.883162737,-0.771695971,-0.710505605
13-11-2020 16:10,15791.626,5.291125977,240.5635376,9.206158638,49.99757767,0.809121251,3.842794922,6.539349121,2.633125,2.146162842,1.810930786,416.7767029,416.3395081,419.8952942,414.0953369,238.8596039,242.0440369,240.786972,11.11748505,8.821064949,7.679924965,19752.202,2.793630362,2.360993624,3.431089163,6.082639217,6.06091547,8.333333969,11835.67,0,0,2.335180176,1.655093872,1.300851685,1.21666748,1.366264771,1.259862915,0,0,0,0,0,0,0.799486816,28085.77734,0.886847496,0.771187484,0.718333244,3.773420095,0,0,1499.927368,8,-0.809121251,-0.886847496,-0.771187484,-0.718333244
13-11-2020 16:16,15792.183,5.193286621,238.6774902,9.10509491,49.94124985,0.805823267,3.816267822,6.444697266,2.598311279,2.092197266,1.807481201,413.3904114,412.4403076,416.3427124,411.3882446,237.3717194,239.7606506,238.900116,11.00881863,8.729634285,7.576830864,19752.896,2.365798473,1.727116108,3.216514111,4.301075459,4.347826004,8.620689392,11836.08,0,0,2.300861816,1.613600586,1.278824219,1.207168823,1.331759155,1.2773396,0,0,0,0,0,0,0.799486935,28086.75391,0.885522008,0.77124685,0.707517326,3.743471861,0,0,1498.237549,8,-0.805823267,-0.885522008,-0.77124685,-0.707517326
13-11-2020 16:23,15792.742,5.197074707,237.9931488,9.088378906,49.9354248,0.80759567,3.7950979,6.435243652,2.596741455,2.082497559,1.811773438,412.2093506,411.4230957,415.0266113,410.1783142,236.7704773,239.0838623,238.1250763,10.99725533,8.699988365,7.567893028,19753.588,2.010542154,1.775346756,2.706940174,5.55555582,6.148754597,8.620689392,11836.484,0,0,2.307247314,1.608531738,1.281296021,1.191502075,1.322657227,1.280938477,0,0,0,0,0,0,0.799487352,28087.72852,0.888516366,0.772405148,0.707205415,3.76454258,0,0,1498.062744,8,-0.80759567,-0.888516366,-0.772405148,-0.707205415
13-11-2020 16:29,15793.294,5.172855469,238.9130096,9.050450325,50.06797028,0.805187345,3.809808105,6.424412109,2.631129883,2.070099121,1.778741333,413.7964172,413.08255,416.484375,411.8223877,237.8205566,239.9395599,238.9788971,11.0022583,8.671545982,7.477544785,19754.27,2.136623144,1.819787979,3.122859001,4.347826004,0,8.928571701,11836.889,0,0,2.330011963,1.593266846,1.249576416,1.222247437,1.321669678,1.265890747,0,0,0,0,0,0,0.799487591,28088.69531,0.885555625,0.769657254,0.702505946,3.8244555,0,0,1502.039063,8,-0.805187345,-0.885555625,-0.769657254,-0.702505946
13-11-2020 16:35,15793.852,5.294076172,239.7821808,9.172307968,50.03337097,0.806232452,3.884698242,6.566438965,2.661966309,2.123554932,1.83800708,414.9933167,413.7182312,417.2529602,414.008728,239.1836548,240.4304199,239.7324829,11.11418533,8.822817802,7.579921246,19754.962,2.01925087,2.005297184,2.695819378,6.203140259,5.797101498,6.557376862,11837.298,0,0,2.360972412,1.64050293,1.292600586,1.22958313,1.3484198,1.306695557,0,0,0,0,0,0,0.799487829,28089.66602,0.886927962,0.772526741,0.703262031,3.759132385,0,0,1501.001099,8,-0.806232452,-0.886927962,-0.772526741,-0.703262031
13-11-2020 16:55,15795.538,5.220292969,239.9110565,9.12154007,50.04479218,0.800802052,3.904317627,6.518831055,2.633874023,2.111463623,1.82974646,416.0143127,414.4531555,418.411377,415.1784668,238.7349548,240.8444672,240.1537781,11.03857994,8.734027863,7.592013836,19757.05,1.807524681,2.211382866,2.934921265,5.31914854,0,6.779661179,11838.528,0,0,2.325169922,1.617450562,1.277672974,1.237286011,1.357251465,1.309779907,0,0,0,0,0,0,0.799488723,28092.60156,0.882794678,0.766032875,0.698278666,3.765710115,0,0,1501.34375,8,-0.800802052,-0.882794678,-0.766032875,-0.698278666
13-11-2020 17:07,15796.644,5.196972656,240.0595551,9.100381851,50.02307892,0.799787343,3.900607422,6.497943359,2.642636963,2.11793457,1.794662598,415.8656921,414.2476501,418.0019836,415.3474426,239.5237122,240.3061981,240.3487549,11.04531765,8.731886864,7.523941517,19758.428,2.614174843,2.228267193,3.317410469,5.376344204,0,8.928571701,11839.353,0,0,2.333949463,1.608479614,1.254543945,1.239439453,1.377839111,1.283328735,0,0,0,0,0,0,0.799488902,28094.53906,0.883189619,0.759456635,0.699041724,3.784482956,0,0,1500.692383,8,-0.799787343,-0.883189619,-0.759456635,-0.699041724
13-11-2020 17:14,15797.196,5.174588379,240.2529297,9.094220161,50.05985641,0.797103107,3.919995605,6.491742676,2.627797119,2.100208496,1.818690674,416.1572266,415.1599426,419.0096741,414.302124,238.9468384,241.3868408,240.4251404,11.0265522,8.695109367,7.560999393,19759.118,1.925203919,2.116808414,2.893503428,4.444444656,0,6.779661179,11839.768,0,0,2.311168945,1.596113403,1.267305664,1.250525879,1.365026611,1.304443237,0,0,0,0,0,0,0.799488902,28095.50977,0.879508197,0.759978592,0.696823061,3.762545109,0,0,1501.795654,8,-0.797103107,-0.879508197,-0.759978592,-0.696823061
13-11-2020 17:20,15797.745,5.124749512,239.9437256,9.027750015,50.04336548,0.797603548,3.87555542,6.425183594,2.621616455,2.07820166,1.780296875,415.6434021,415.0115967,418.6821289,413.2363892,238.4311066,241.0881805,240.3119202,10.97010422,8.665197372,7.447947025,19759.81,2.236141682,1.886903882,2.957273006,5.55555582,6.332299709,6.896551609,11840.183,0,0,2.307270752,1.575281982,1.242196411,1.244738892,1.355510498,1.275305908,0,0,0,0,0,0,0.799488783,28096.47461,0.880094707,0.75800246,0.697746754,3.847842455,0,0,1501.301025,8,-0.797603548,-0.880094707,-0.75800246,-0.697746754
13-11-2020 17:27,15798.29,5.125348633,239.9825897,9.038220406,50.02830887,0.796882987,3.885635254,6.431746094,2.600701416,2.098918457,1.789090088,415.7166748,415.1952515,418.6063843,413.3483582,239.113205,241.5630646,239.2715149,10.94357395,8.676995277,7.494091034,19760.492,2.658961058,2.140861034,3.417076826,5.55555582,4.477612019,6.666666985,11840.596,0,0,2.291477295,1.59212439,1.241747192,1.229951294,1.367698364,1.28798584,0,0,0,0,0,0,0.799488723,28097.43359,0.881099641,0.758545101,0.694066346,3.774560928,0,0,1500.849243,8,-0.796882987,-0.881099641,-0.758545101,-0.694066346
13-11-2020 17:39,15799.379,5.126837891,241.0037994,9.001535416,50.03535461,0.79392457,3.926318359,6.457588379,2.620883789,2.108363525,1.785988647,417.1158447,415.6600647,419.6763,416.0111389,240.1562347,241.6478577,241.2073517,10.90951157,8.664088249,7.431004047,19761.864,2.103247643,1.891993046,2.695774317,5.617977142,4.411764622,6.896551609,11841.432,0,0,2.303460449,1.591195557,1.232182129,1.250241211,1.38321875,1.292858276,0,0,0,0,0,0,0.799488246,28099.36133,0.878886878,0.754706442,0.689916015,3.793340445,0,0,1501.060669,8,-0.79392457,-0.878886878,-0.754706442,-0.689916015
13-11-2020 17:46,15799.924,5.075219727,240.3217316,9.041306496,50.03902435,0.790559053,3.931386475,6.419786133,2.599246582,2.082952637,1.795140747,416.434967,414.9221191,419.9533081,414.4295654,238.4580231,241.8487854,240.6584167,10.93568516,8.662697792,7.525539398,19762.554,1.962694168,1.702448368,3.237112522,5.55555582,0,6.666666985,11841.853,0,0,2.278494873,1.56455249,1.232172607,1.250817261,1.375088135,1.305481201,0,0,0,0,0,0,0.799488008,28100.32617,0.876598179,0.751122475,0.686393321,3.856051922,0,0,1501.170776,8,-0.790559053,-0.876598179,-0.751122475,-0.686393321
13-11-2020 17:52,15800.466,5.073879883,241.5807953,9.019890785,49.9642601,0.784702897,4.008085938,6.465988281,2.630099854,2.096809814,1.801427124,418.0651855,416.5832825,420.0531311,417.5591736,240.7764587,241.8651428,242.1007843,10.92298508,8.653148651,7.483537674,19763.24,2.42510128,1.665496111,3.128094912,5.55555582,4.477612019,6.666666985,11842.276,0,0,2.299234131,1.561987305,1.212658447,1.27708606,1.398859253,1.332140869,0,0,0,0,0,0,0.799487591,28101.28711,0.874200284,0.744935155,0.673165381,3.83573842,0,0,1498.927856,8,-0.784702897,-0.874200284,-0.744935155,-0.673165381
13-11-2020 17:58,15801.006,5.063968262,241.0731964,8.980138779,50.05673218,0.78794843,3.957231934,6.426776367,2.610249023,2.09592749,1.777808105,417.5308533,416.7887268,420.4401855,415.3636475,239.7914886,242.1984558,241.2297058,10.88922977,8.620410919,7.430775166,19763.926,2.18190074,1.773214698,2.863775969,5.55555582,4.411764622,6.896551609,11842.697,0,0,2.281781006,1.566831299,1.215355713,1.267625977,1.392103394,1.297502197,0,0,0,0,0,0,0.799487233,28102.24805,0.874162138,0.747559905,0.683625937,3.771218538,0,0,1501.701904,8,-0.78794843,-0.874162138,-0.747559905,-0.683625937
13-11-2020 18:05,15801.544,5.051208496,241.3988647,8.95002079,50.03789902,0.78043282,4.046749268,6.472316895,2.620209229,2.097873291,1.820408203,418.3816223,416.8070374,420.5324402,417.8054199,240.326355,242.2513275,241.6188965,10.83096218,8.607620239,7.41148138,19764.608,2.29023695,1.815933943,2.837853432,5.494505882,6.332299709,8.47457695,11843.118,0,0,2.287555176,1.557053833,1.206599731,1.277727539,1.405935913,1.36308606,0,0,0,0,0,0,0.799486816,28103.20508,0.873042941,0.742205799,0.662818193,3.803154707,0,0,1501.136963,8,-0.78043282,-0.873042941,-0.742205799,-0.662818193
13-11-2020 18:11,15802.079,5.008439941,241.529953,8.976574898,50.02089691,0.783824325,3.967922607,6.389748047,2.573123291,2.098428223,1.77986731,418.0057068,418.4202576,421.0251465,414.5715942,239.562439,243.5908661,241.4365234,10.87267971,8.597822189,7.459220409,19765.292,2.723109722,2.047888279,3.516448021,5.494505882,0,6.896551609,11843.541,0,0,2.250486816,1.557220093,1.200733032,1.247506104,1.406579712,1.313837036,0,0,0,0,0,0,0.799486279,28104.16016,0.874612927,0.742088854,0.674619436,3.806303501,0,0,1500.626953,8,-0.783824325,-0.874612927,-0.742088854,-0.674619436
13-11-2020 18:18,15802.609,4.99887793,241.4210815,8.929465294,50.04434586,0.779450715,4.017720459,6.413334473,2.610885986,2.064848633,1.802978394,418.2092285,417.3711548,420.7858887,416.4706421,240.5665894,242.465332,241.2313385,10.83732796,8.574875832,7.376190186,19765.972,2.174495459,1.955775976,3.296496391,6.216323376,0,7.142857552,11843.965,0,0,2.274831299,1.535143188,1.188903442,1.281354126,1.380918213,1.35544812,0,0,0,0,0,0,0.799485624,28105.10938,0.871287107,0.743465245,0.659410775,3.810806274,0,0,1501.330322,8,-0.779450715,-0.871287107,-0.743465245,-0.659410775
13-11-2020 18:24,15803.144,5.039228516,241.6188202,8.955760002,50.01921463,0.779860079,4.044731445,6.461708496,2.639225098,2.08480542,1.800254883,418.6350403,417.2107544,420.3988342,418.2955322,241.4550018,241.5719604,241.8294678,10.88587475,8.572903633,7.408499718,19766.654,2.547133684,2.117765665,3.536935091,5.617977142,0,6.896551609,11844.391,0,0,2.296066162,1.54525708,1.197905029,1.301380127,1.399497803,1.343853149,0,0,0,0,0,0,0.799485028,28106.06445,0.869977355,0.741199672,0.665408611,3.812603474,0,0,1500.576416,8,-0.779860079,-0.869977355,-0.741199672,-0.665408611
13-11-2020 18:30,15803.678,5.004721191,241.824295,8.936130524,50.03071976,0.781589508,3.994310059,6.403260742,2.590122314,2.083558105,1.793850098,418.7798767,417.9535217,421.1598206,417.2262573,240.4572601,242.5264587,242.4891663,10.83361626,8.568768501,7.406006813,19767.336,2.580361366,1.860791087,3.28264761,5.55555582,0,10.41241455,11844.815,0,0,2.263871094,1.540770142,1.200080322,1.258419922,1.402583984,1.33330603,0,0,0,0,0,0,0.799484432,28107.01758,0.874040186,0.739489913,0.66899699,3.79819417,0,0,1500.921631,8,-0.781589508,-0.874040186,-0.739489913,-0.66899699
13-11-2020 18:37,15804.207,4.970638672,241.7609863,8.93241787,50.03643417,0.77544558,4.047393066,6.410041992,2.626264404,2.06324292,1.783551392,419.4759216,418.0546875,421.2424927,419.1306152,241.1736145,241.9180908,242.1912689,10.85438538,8.568273544,7.374595165,19768.018,1.948435187,1.758014798,2.779884338,6.216323376,0,7.017543793,11845.244,0,0,2.27742749,1.515529907,1.177681396,1.307894287,1.400050171,1.339448486,0,0,0,0,0,0,0.799483657,28107.96484,0.867173731,0.73453778,0.660301328,3.859982729,0,0,1501.093018,8,-0.77544558,-0.867173731,-0.73453778,-0.660301328
13-11-2020 18:43,15804.737,4.988213379,242.4526215,8.951428413,50.07250977,0.778095305,4.026919189,6.410800293,2.626875732,2.096927002,1.748505127,419.9335938,419.334259,422.8056641,417.6609192,241.1977844,243.6905823,242.4694672,10.87239361,8.62194252,7.359949589,19768.7,1.849217296,2.032771587,2.844109774,4.545454502,0,6.896551609,11845.675,0,0,2.280680176,1.546767334,1.160766113,1.303446899,1.415843994,1.307628296,0,0,0,0,0,0,0.799482822,28108.91992,0.868210196,0.737635314,0.66386199,3.907415152,0,0,1502.175293,8,-0.778095305,-0.868210196,-0.737635314,-0.66386199
13-11-2020 18:50,15805.269,4.990848633,242.7379913,8.950494766,50.05632782,0.772733092,4.099535156,6.458696777,2.623481201,2.097799561,1.802859009,420.4251404,419.7137756,423.2876892,418.2739563,241.5119629,243.8658752,242.8361206,10.86419582,8.59051609,7.396774292,19769.388,2.023922205,1.71167922,2.774617195,5.494505882,4.545454502,9.882969856,11846.11,0,0,2.274897461,1.531402954,1.184548218,1.306712036,1.43372522,1.359097778,0,0,0,0,0,0,0.799481988,28109.87305,0.867129266,0.73000443,0.657038748,3.82468009,0,0,1501.689819,8,-0.772733092,-0.867129266,-0.73000443,-0.657038748
13-11-2020 18:56,15805.8,4.984129883,243.4150543,8.980768204,50.0434761,0.771365881,4.112004395,6.46143457,2.615356689,2.109528076,1.80118689,421.4782715,420.7142029,424.3607483,419.3598328,242.3609772,244.5369415,243.3472443,10.87313175,8.607892036,7.461279869,19770.074,2.68413806,2.082712889,3.437488556,5.55555582,4.411764622,8.620689392,11846.549,0,0,2.264040771,1.538677612,1.181411621,1.309278687,1.44311499,1.359610596,0,0,0,0,0,0,0.799481034,28110.82813,0.865671873,0.729394197,0.655907273,3.884422302,0,0,1501.304321,8,-0.771365881,-0.865671873,-0.729394197,-0.655907273
13-11-2020 19:02,15806.327,4.954166992,243.8170166,8.960163116,50.02511597,0.760606468,4.228612793,6.513443359,2.655120117,2.088463623,1.839406494,421.9413147,420.6011047,424.0128784,421.210022,243.1337128,244.6477814,243.6695862,10.87892818,8.579943657,7.421618462,19770.762,2.695807934,2.098855257,3.352878332,5.681818008,6.332299709,8.771929741,11846.989,0,0,2.277033447,1.516078369,1.16105542,1.365570068,1.436379761,1.42666272,0,0,0,0,0,0,0.799479961,28111.78125,0.857600868,0.725929976,0.631211996,3.858468533,0,0,1500.753418,8,-0.760606468,-0.857600868,-0.725929976,-0.631211996
13-11-2020 19:09,15806.851,4.919532715,240.7498779,8.853229523,50.06265259,0.779111445,3.958334717,6.314286621,2.57677417,2.036355835,1.766539673,416.9782715,416.2400818,419.8535461,414.841156,239.5048981,241.957901,240.7868347,10.75648594,8.484284401,7.318917751,19771.44,1.755487204,1.82380712,2.913622618,5.617977142,0,6.896551609,11847.421,0,0,2.246898926,1.507207275,1.165426514,1.261431885,1.36933252,1.327570435,0,0,0,0,0,0,0.799478948,28112.72852,0.871981263,0.74014926,0.659722865,3.859118462,0,0,1501.879639,8,-0.779111445,-0.871981263,-0.74014926,-0.659722865
13-11-2020 19:15,15807.364,4.799598145,240.7113495,8.755317688,49.96233749,0.769972265,3.977435547,6.233469238,2.528678955,2.038491699,1.732423706,417.2164612,417.1790771,420.8760681,413.5942688,238.8548431,242.4221954,240.8569794,10.62561703,8.396533966,7.243800163,19772.106,2.367979288,1.789644361,3.041446924,5.681818008,0,9.882968903,11847.846,0,0,2.191859375,1.482036743,1.125702393,1.260940308,1.399648438,1.316847046,0,0,0,0,0,0,0.799477994,28113.66211,0.866800129,0.727026105,0.649784684,3.887120247,0,0,1498.870117,8,-0.769972265,-0.866800129,-0.727026105,-0.649784684
13-11-2020 19:28,15808.379,4.787556641,241.1376953,8.724931717,50.04065704,0.770044029,3.96654834,6.217250488,2.531219238,2.015564209,1.736492188,417.9579773,417.9054565,421.0125122,414.9559021,239.3598938,242.5857086,241.4674683,10.6298027,8.328091621,7.216900349,19773.428,1.908911347,1.740970135,2.776168585,5.617977142,0,10.05336571,11848.691,0,0,2.194264893,1.462934692,1.130356689,1.261852539,1.386477905,1.31821814,0,0,0,0,0,0,0.799475849,28115.51563,0.866880655,0.725818932,0.650942564,3.838327408,0,0,1501.219727,8,-0.770044029,-0.866880655,-0.725818932,-0.650942564
13-11-2020 19:34,15808.89,4.736235352,240.7205963,8.693941116,49.96022415,0.767033756,3.961756348,6.174742188,2.508011963,2.017858032,1.713075195,416.8282776,416.8615723,420.5519714,413.0712891,238.7139282,242.411972,241.0359039,10.54291344,8.339327812,7.199579716,19774.094,2.484360218,1.850366592,3.089242697,5.747126579,6.629125595,7.272727013,11849.118,0,0,2.1652146,1.463802002,1.107218872,1.265689331,1.388897095,1.307169922,0,0,0,0,0,0,0.799474835,28116.44727,0.863319159,0.725423694,0.646334112,3.825183392,0,0,1498.806763,8,-0.767033756,-0.863319159,-0.725423694,-0.646334112
13-11-2020 19:41,15809.395,4.776736328,241.1528168,8.732107162,50.02456665,0.763598621,4.0391604,6.255559082,2.563000732,2.004393311,1.754751221,418.1162109,417.2901611,420.7690735,416.2893677,240.0831909,241.7874908,241.5877686,10.63560867,8.341673851,7.219039917,19774.756,1.96200943,2.010930061,3.2215662,5.747126579,0,8.771929741,11849.544,0,0,2.205762939,1.449759888,1.121213257,1.305213013,1.384120361,1.349827026,0,0,0,0,0,0,0.799473584,28117.37109,0.860617399,0.723291099,0.638958514,3.857114077,0,0,1500.737061,8,-0.763598621,-0.860617399,-0.723291099,-0.638958514
13-11-2020 19:47,15809.899,4.696614746,240.5162506,8.68578434,49.99821472,0.763391018,3.973999023,6.152305664,2.497707764,2.010966064,1.707781982,416.7349548,416.9254761,421.7008057,411.5786133,238.5141449,243.0118103,240.0228271,10.53130817,8.327357292,7.198689461,19775.412,2.656459332,2.120046854,3.686154604,7.533088207,0,10.41241455,11849.969,0,0,2.151156006,1.443882202,1.101576538,1.269279907,1.399710327,1.305009033,0,0,0,0,0,0,0.799472451,28118.29297,0.861252129,0.718004227,0.645033538,3.871980429,0,0,1499.946411,8,-0.763391018,-0.861252129,-0.718004227,-0.645033538
13-11-2020 20:13,15811.92,4.730674316,242.0166626,8.688277245,49.94348145,0.762773991,4.010575439,6.20193457,2.52847168,2.022848267,1.719164307,419.1729736,418.3391418,422.2236633,416.9561157,240.6368561,243.2605591,242.1525726,10.56626987,8.326040268,7.172521591,19778.076,2.050549269,1.927513957,2.872691631,5.747126579,0,10.41241455,11851.7,0,0,2.181898682,1.448881104,1.099894287,1.277688232,1.411615479,1.321271606,0,0,0,0,0,0,0.799467087,28122.00391,0.862931848,0.71625793,0.639784276,3.837755919,0,0,1498.304443,8,-0.762773991,-0.862931848,-0.71625793,-0.639784276
13-11-2020 20:19,15812.421,4.704954102,241.7165985,8.677844048,49.87542343,0.756584227,4.066369873,6.218678711,2.533158936,2.015209595,1.742783081,418.6586914,417.839386,421.6207886,416.5158997,240.3809357,242.8818207,241.8870239,10.53640556,8.321797371,7.175328255,19778.74,2.34489274,1.686637878,2.661207676,4.545454502,4.6875,9.090909004,11852.134,0,0,2.178528564,1.434228638,1.092197144,1.292635986,1.415647583,1.358086182,0,0,0,0,0,0,0.799465597,28122.93555,0.860004663,0.711701989,0.626697123,3.819244385,0,0,1496.262695,8,-0.756584227,-0.860004663,-0.711701989,-0.626697123
13-11-2020 20:26,15812.927,4.752631348,242.1986542,8.693745613,50.01400375,0.762700915,4.030113281,6.231317383,2.553917236,2.033625488,1.716955811,419.9269104,419.0010071,422.0126648,418.7670288,241.5015411,242.5702209,242.5241699,10.54150295,8.371800423,7.167934895,19779.404,2.03304553,1.590730667,2.462654829,4.597701073,0,7.142857552,11852.568,0,0,2.209034912,1.45532666,1.088269531,1.281662354,1.420442261,1.328008545,0,0,0,0,0,0,0.799464226,28123.86133,0.864959538,0.715631664,0.633836627,3.864493132,0,0,1500.420166,8,-0.762700915,-0.864959538,-0.715631664,-0.633836627
13-11-2020 20:32,15813.433,4.743272949,241.5358124,8.713726997,49.94870377,0.761616707,4.035851563,6.227900391,2.538333008,2.029996704,1.728899292,418.3292236,417.7095642,421.3196716,415.9584045,240.2505646,242.8313293,241.5255432,10.55996704,8.367718697,7.213494778,19780.07,2.168479204,1.899468184,3.109245777,6.626081467,4.6875,7.272727013,11853.001,0,0,2.187659668,1.456953857,1.098659302,1.28735376,1.413567261,1.334930908,0,0,0,0,0,0,0.799462855,28124.79492,0.86184895,0.717712402,0.63546747,3.861245871,0,0,1498.46106,8,-0.761616707,-0.86184895,-0.717712402,-0.63546747
13-11-2020 20:38,15813.935,4.687430176,241.3735504,8.660395622,49.96432114,0.761537611,3.989324463,6.155218262,2.500854736,2.023478149,1.696446045,418.0483704,417.7478638,421.9891968,414.4080811,239.3200531,243.2448883,241.5557251,10.51661396,8.308104515,7.156469822,19780.734,1.808378696,1.774626255,2.379434824,3.448275805,0,7.272727013,11853.431,0,0,2.153207764,1.443588745,1.090633789,1.271995117,1.417926392,1.29940271,0,0,0,0,0,0,0.799461544,28125.71875,0.860988677,0.713419497,0.642893255,3.851232052,0,0,1498.929688,8,-0.761537611,-0.860988677,-0.713419497,-0.642893255
13-11-2020 20:45,15814.439,4.731865723,242.6220856,8.718345642,50.04793167,0.75526458,4.106321289,6.26517627,2.555552979,2.041266846,1.735243164,420.1062927,419.4901123,423.2832031,417.5455017,241.4233093,243.8983612,242.5446014,10.57889748,8.349291801,7.226846695,19781.398,2.078088522,1.727523685,2.830549002,5.747126579,0,8.928571701,11853.867,0,0,2.185821777,1.448594971,1.097448853,1.324022095,1.438173462,1.344125977,0,0,0,0,0,0,0.799460053,28126.64844,0.855322421,0.709654868,0.632446706,3.903734922,0,0,1501.437988,8,-0.75526458,-0.855322421,-0.709654868,-0.632446706
13-11-2020 20:51,15814.945,4.769524414,243.0661163,8.71887207,50.03193665,0.759066701,4.090577881,6.283405762,2.572906494,2.047010864,1.73547229,420.7246094,419.18396,422.8104248,420.1795044,242.7311707,243.7461853,242.7210388,10.60315514,8.383605957,7.169852734,19782.064,2.66032052,2.246939421,3.361944199,5.681818008,0,8.928571701,11854.302,0,0,2.21422876,1.463630981,1.091664429,1.310358276,1.43109668,1.349122925,0,0,0,0,0,0,0.799458742,28127.57813,0.860594332,0.715008914,0.629030168,3.871850967,0,0,1500.95813,8,-0.759066701,-0.860594332,-0.715008914,-0.629030168
13-11-2020 21:04,15815.953,4.728481934,241.1610565,8.755675316,49.99936676,0.758669257,4.060388916,6.232599609,2.523075439,2.038904053,1.733999023,418.3204346,419.2229614,422.9460144,412.7923584,239.3245392,243.3851929,240.773468,10.63039017,8.373821259,7.262814999,19783.398,2.522738218,2.175365686,3.481730938,6.356015682,0,8.928571701,11855.171,0,0,2.162190918,1.451313477,1.114977173,1.300322876,1.432068115,1.327998047,0,0,0,0,0,0,0.799455881,28129.43359,0.856966436,0.711810589,0.643009067,3.877299547,0,0,1499.980957,8,-0.758669257,-0.856966436,-0.711810589,-0.643009067
13-11-2020 21:10,15816.457,4.723105469,243.6247559,8.703692436,49.97561264,0.75018537,4.16303418,6.29591748,2.564620361,2.044476807,1.76189624,421.7357178,420.0114136,423.5794067,421.6163025,243.3328705,244.1145782,243.4268036,10.53978539,8.348597527,7.222695827,19784.062,2.655538321,1.937958956,3.08576107,4.933303833,0,7.142857552,11855.609,0,0,2.194063965,1.445639648,1.083401733,1.327915771,1.445687256,1.389431152,0,0,0,0,0,0,0.799454451,28130.35938,0.855512202,0.707095146,0.614906609,3.838759899,0,0,1499.268433,8,-0.75018537,-0.855512202,-0.707095146,-0.614906609
13-11-2020 21:23,15817.459,4.715357422,243.0319366,8.68801403,50.06355667,0.753046632,4.11999707,6.261707031,2.550213379,2.028635254,1.754667847,420.9237366,420.0116882,423.8240356,418.9354858,241.8157806,244.1374664,243.1425934,10.56925201,8.306978226,7.187810898,19785.396,1.767045259,1.658621788,2.653018713,6.502130508,0,8.928571701,11856.485,0,0,2.185527344,1.431504517,1.098325439,1.314175903,1.437413086,1.368407959,0,0,0,0,0,0,0.799451292,28132.21484,0.856997848,0.705649078,0.625944972,3.83871913,0,0,1501.906738,8,-0.753046632,-0.856997848,-0.705649078,-0.625944972
13-11-2020 21:29,15817.961,4.685589844,241.7441864,8.732946396,50.00286102,0.749435127,4.139416992,6.252161621,2.526940186,2.030146851,1.762707153,419.2565002,420.4146423,423.7600403,413.5948486,239.7400055,244.2810974,241.211441,10.61852264,8.352974892,7.227340221,19786.062,2.527387857,2.280066252,3.406130075,4.494381905,0,7.142857552,11856.923,0,0,2.152117188,1.432728394,1.100744263,1.324318359,1.438327515,1.376771118,0,0,0,0,0,0,0.799449682,28133.14258,0.851669192,0.705726445,0.624462366,3.859200716,0,0,1500.085815,8,-0.749435127,-0.851669192,-0.705726445,-0.624462366
13-11-2020 21:49,15819.455,4.646398926,243.3792877,8.657711983,50.04343033,0.746568501,4.140663086,6.223673828,2.520305664,2.039706055,1.733960327,421.3765869,420.8310242,424.7206116,418.5781555,241.9464417,244.6780548,243.5133667,10.51043224,8.28869915,7.174003124,19788.054,2.404195547,2.142729521,3.378807068,4.597701073,0,7.407407284,11858.243,0,0,2.146128662,1.427127686,1.073142578,1.321390503,1.457294678,1.361977661,0,0,0,0,0,0,0.799444735,28135.91016,0.851535022,0.699673176,0.618896902,3.865106821,0,0,1501.302856,8,-0.746568501,-0.851535022,-0.699673176,-0.618896902
13-11-2020 22:01,15820.436,4.582785156,241.1362305,8.518200874,50.04968262,0.754375756,3.987848633,6.074937012,2.471955322,1.968516846,1.705975098,417.4682617,417.1411743,421.0072021,414.2564087,239.4301453,242.5726624,241.4058533,10.36575222,8.131254196,7.05759573,19789.356,1.779757857,1.966917515,2.386746883,5.747126579,0,8.928571701,11859.096,0,0,2.122780273,1.396895874,1.063109131,1.26663623,1.386989868,1.334222534,0,0,0,0,0,0,0.799441755,28137.73047,0.858745337,0.709618449,0.623168051,3.88417244,0,0,1501.490479,8,-0.754375756,-0.858745337,-0.709618449,-0.623168051
